# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc6_S21,im:Trc6_S21,re:Trc7_S22,im:Trc7_S22,re:Mem8[Trc1]_S11,im:Mem8[Trc1]_S11,
4.209683683683684E+008,3.291886545751472E-001,-7.756212338722867E-001,-1.081783575672805E-001,2.206341118434968E-002,-1.082274640674951E-001,2.228524766353441E-002,3.426815668544329E-001,-7.663801837467226E-001,3.291913130774446E-001,-7.755770041342353E-001,
4.214685685685686E+008,3.284623936767782E-001,-7.770709445802335E-001,-1.080112319722932E-001,2.415378836454558E-002,-1.080425398702917E-001,2.436614921247590E-002,3.421148026704034E-001,-7.677033979121340E-001,3.284715097294211E-001,-7.770273697348946E-001,
4.219687687687688E+008,3.277093223936054E-001,-7.785355821785658E-001,-1.077980789702838E-001,2.625935379157321E-002,-1.078192388701489E-001,2.646055875389309E-002,3.415181128789617E-001,-7.690526270470591E-001,3.277217928937395E-001,-7.784916146870624E-001,
4.224689689689690E+008,3.269106071219670E-001,-7.800290274688032E-001,-1.075448124759393E-001,2.837906121344813E-002,-1.075493681108320E-001,2.856580383035636E-002,3.408743967308769E-001,-7.704248610849027E-001,3.269245128144598E-001,-7.799864879944722E-001,
4.229691691691692E+008,3.260814059624793E-001,-7.815526522740393E-001,-1.072412942455543E-001,3.052082328027470E-002,-1.072376519862502E-001,3.067727365723420E-002,3.402127731317728E-001,-7.718308731176610E-001,3.260988079975174E-001,-7.815114745039382E-001,
4.234693693693694E+008,3.251766452882147E-001,-7.830846194009341E-001,-1.068980262631153E-001,3.266141671468936E-002,-1.068734039529112E-001,3.281424990916626E-002,3.394954482783632E-001,-7.732646650704744E-001,3.251962717468813E-001,-7.830375909615004E-001,
4.239695695695696E+008,3.242543881463124E-001,-7.846504272247824E-001,-1.065061908360529E-001,3.481746948345927E-002,-1.064732485444264E-001,3.493955117124440E-002,3.387421924088618E-001,-7.747068135575244E-001,3.242807279871424E-001,-7.846061158116835E-001,
4.244697697697698E+008,3.232837817188268E-001,-7.862139601864285E-001,-1.060664292023053E-001,3.698207726730269E-002,-1.060142907391157E-001,3.707745456332783E-002,3.379442940323922E-001,-7.761735682541711E-001,3.233143165763684E-001,-7.861670445564442E-001,
4.249699699699700E+008,3.222488796043050E-001,-7.878028096682406E-001,-1.055774875522146E-001,3.915992848567160E-002,-1.055093616712258E-001,3.922496931480544E-002,3.370995815667758E-001,-7.776749097176543E-001,3.222828791857273E-001,-7.877563445992397E-001,
4.254701701701702E+008,3.211789637454121E-001,-7.894094184411494E-001,-1.050319278909706E-001,4.134696534985308E-002,-1.049567927458832E-001,4.137642088910854E-002,3.362178441600979E-001,-7.791837120972267E-001,3.212190587181243E-001,-7.893662699310169E-001,
4.259703703703704E+008,3.200479293646718E-001,-7.910258295625264E-001,-1.044358152921618E-001,4.353300199590660E-002,-1.043487055988589E-001,4.353446844805238E-002,3.352926616508790E-001,-7.807199804576342E-001,3.200905037518098E-001,-7.909821532840174E-001,
4.264705705705706E+008,3.188633779418069E-001,-7.926560163379059E-001,-1.037783103205996E-001,4.572389993940403E-002,-1.036867945904768E-001,4.569279529429419E-002,3.343085805370804E-001,-7.822621745825922E-001,3.189081952911450E-001,-7.926149913476961E-001,
4.269707707707708E+008,3.176261265741014E-001,-7.942906601791172E-001,-1.030691631747344E-001,4.792010232180637E-002,-1.029699249720518E-001,4.785378989443957E-002,3.332878446399463E-001,-7.838410223172678E-001,3.176757411846440E-001,-7.942479242682985E-001,
4.274709709709710E+008,3.163400397468232E-001,-7.959505242343002E-001,-1.023030428314564E-001,5.011371092268886E-002,-1.021982782482122E-001,5.001506819775058E-002,3.322040554009419E-001,-7.854151097454523E-001,3.163918171139115E-001,-7.959092740489367E-001,
4.279711711711712E+008,3.149879688913373E-001,-7.976005256759440E-001,-1.014740124704774E-001,5.230184430837988E-002,-1.013666231581215E-001,5.217197250761578E-002,3.310766106296041E-001,-7.870194598668654E-001,3.150476455599557E-001,-7.975615294855201E-001,
4.284713713713714E+008,3.135860692031574E-001,-7.992609243068041E-001,-1.005836399059674E-001,5.447908890650531E-002,-1.004669001165178E-001,5.431710596721378E-002,3.298638338553278E-001,-7.886202999735678E-001,3.136508413394880E-001,-7.992186819783373E-001,
4.289715715715716E+008,3.121153171034293E-001,-8.009144349008969E-001,-9.964119078157299E-002,5.667183222290161E-002,-9.952000205317482E-002,5.646890604568290E-002,3.286362173088669E-001,-7.902303619709481E-001,3.121840444409738E-001,-8.008747462096597E-001,
4.294717717717718E+008,3.105791613278855E-001,-8.025684500012069E-001,-9.863171860619972E-002,5.883538499810100E-002,-9.851724127273458E-002,5.861448072376935E-002,3.273167970809349E-001,-7.918486388622171E-001,3.106504321586269E-001,-8.025322333657241E-001,
4.299719719719720E+008,3.089849033443493E-001,-8.042223744119372E-001,-9.756482178989147E-002,6.098631355626590E-002,-9.745648528168695E-002,6.074447289744921E-002,3.259428097608050E-001,-7.934757827518602E-001,3.090588491433336E-001,-8.041907918912673E-001,
4.304721721721722E+008,3.073443322128545E-001,-8.058922768457021E-001,-9.643502592280662E-002,6.312976195744861E-002,-9.633048221932343E-002,6.285128054193329E-002,3.245187672625493E-001,-7.950877063054471E-001,3.074268141001191E-001,-8.058637591033104E-001,
4.309723723723724E+008,3.056368358635601E-001,-8.075369852997359E-001,-9.524319068890150E-002,6.525196246028572E-002,-9.514376693514706E-002,6.495365200023144E-002,3.230577013326522E-001,-7.966997751284243E-001,3.057205320418039E-001,-8.075091176041599E-001,
4.314725725725726E+008,3.038712358319944E-001,-8.091662924198237E-001,-9.398303782893151E-002,6.734321083578104E-002,-9.389139517222821E-002,6.703167029541628E-002,3.215417935648783E-001,-7.983334035706819E-001,3.039619570848146E-001,-8.091412158698002E-001,
4.319727727727728E+008,3.020465659747492E-001,-8.107929489291663E-001,-9.267740077622537E-002,6.942901138127601E-002,-9.258903955634969E-002,6.910072003803119E-002,3.199659186656154E-001,-7.999236624159285E-001,3.021356212354178E-001,-8.107730835767434E-001,
4.324729729729730E+008,3.001550216223821E-001,-8.124054314306515E-001,-9.128670466412607E-002,7.147605268887389E-002,-9.121896241470949E-002,7.113823607873249E-002,3.183374682637999E-001,-8.015326841046316E-001,3.002500064941571E-001,-8.123893069538418E-001,
4.329731731731732E+008,2.981889049987493E-001,-8.140093942991692E-001,-8.985625785439123E-002,7.351260779897510E-002,-8.978264307149170E-002,7.315507367698874E-002,3.166464825493736E-001,-8.031000995325203E-001,2.982880430593981E-001,-8.139964232708308E-001,
4.334733733733734E+008,2.961742499803478E-001,-8.155853241395545E-001,-8.835996502825590E-002,7.550816104937641E-002,-8.828137278301690E-002,7.514196479351838E-002,3.149112114680548E-001,-8.046847623836604E-001,2.962782758301251E-001,-8.155718671866176E-001,
4.339735735735736E+008,2.941051164592412E-001,-8.171344559660775E-001,-8.681018265293894E-002,7.747094544692169E-002,-8.672598106131194E-002,7.710192852512605E-002,3.131165519591810E-001,-8.062372274069998E-001,2.942115106489305E-001,-8.171231662283031E-001,
4.344737737737738E+008,2.919723002292948E-001,-8.186658389533376E-001,-8.519422119129259E-002,7.938342705055504E-002,-8.513166029938540E-002,7.904160056629712E-002,3.112593150349371E-001,-8.077807353325879E-001,2.920757045196184E-001,-8.186592310005874E-001,
4.349739739739740E+008,2.898053556794534E-001,-8.201735400019773E-001,-8.352866166240906E-002,8.126978097960147E-002,-8.346124873226392E-002,8.092031966165551E-002,3.093496786293760E-001,-8.093031900784551E-001,2.899097371159443E-001,-8.201757512545401E-001,
4.354741741741742E+008,2.875872577134265E-001,-8.216407299564411E-001,-8.180461899584635E-002,8.310796273018369E-002,-8.173132852445622E-002,8.276821290149074E-002,3.073964945331348E-001,-8.107801545639339E-001,2.876984255472347E-001,-8.216431268348028E-001,
4.359743743743744E+008,2.853115183613718E-001,-8.230816301893692E-001,-8.002430065087032E-002,8.490014960721697E-002,-7.995992158517466E-002,8.458173937556558E-002,3.053874174849264E-001,-8.122722601772916E-001,2.854226238800091E-001,-8.230928445319553E-001,
4.364745745745746E+008,2.829803596474861E-001,-8.244872699067534E-001,-7.820218153470507E-002,8.665309771738282E-002,-7.812812082853320E-002,8.634269363545052E-002,3.033220727813074E-001,-8.137028605241770E-001,2.830948891842117E-001,-8.245034637663672E-001,
4.369747747747748E+008,2.806283976310794E-001,-8.258353799638054E-001,-7.631628784608516E-002,8.835498373495135E-002,-7.624173868671634E-002,8.805869266784953E-002,3.012050904762609E-001,-8.151139864551283E-001,2.807432713406001E-001,-8.258564239253752E-001,
4.374749749749750E+008,2.782298424957461E-001,-8.271603224222779E-001,-7.438117973579206E-002,9.000502618658744E-002,-7.430634326016716E-002,8.972221253961515E-002,2.990657983569048E-001,-8.165010417563356E-001,2.783483004534941E-001,-8.271844638806963E-001,
4.379751751751752E+008,2.757994362306410E-001,-8.284353927640440E-001,-7.240187372622592E-002,9.160773582163467E-002,-7.232262086405537E-002,9.134144213645865E-002,2.968673637835104E-001,-8.178459457490442E-001,2.759195712793094E-001,-8.284639663368588E-001,
4.384753753753754E+008,2.733288189295611E-001,-8.296658292814740E-001,-7.037546116944744E-002,9.315624136424587E-002,-7.028870393737834E-002,9.290843550632616E-002,2.946508940928753E-001,-8.191415729328457E-001,2.734526912703382E-001,-8.296978128360634E-001,
4.389755755755756E+008,2.708141154278735E-001,-8.308400244306350E-001,-6.830601984160067E-002,9.463859156294704E-002,-6.821495271436318E-002,9.443044430496510E-002,2.923738494234439E-001,-8.204157301222639E-001,2.709343465580016E-001,-8.308741185660257E-001,
4.394757757757758E+008,2.682726114992750E-001,-8.319668287237829E-001,-6.621159760050387E-002,9.608035929951947E-002,-6.610675707259645E-002,9.588480120044596E-002,2.900606562258795E-001,-8.216265999531844E-001,2.683935272928634E-001,-8.320109801146808E-001,
4.399759759759760E+008,2.657016143941817E-001,-8.330476301188545E-001,-6.406408302589513E-002,9.745924728282736E-002,-6.395644395373167E-002,9.727896729012303E-002,2.877330123345012E-001,-8.228103281136442E-001,2.658236603383579E-001,-8.330968535643160E-001,
4.404761761761762E+008,2.630859209187419E-001,-8.340174839433404E-001,-6.192142309630607E-002,9.877179264981498E-002,-6.167163356481992E-002,9.867304435830455E-002,2.851080894438763E-001,-8.239870942241253E-001,2.632119664449792E-001,-8.340754662598401E-001,
4.409763763763764E+008,2.604624467050906E-001,-8.349807609183190E-001,-5.970224787640967E-002,1.000306580339131E-001,-5.944493307773908E-002,9.995584252192734E-002,2.827155538909249E-001,-8.250617214378229E-001,2.605864843681019E-001,-8.350425378752175E-001,
4.414765765765766E+008,2.578249638882211E-001,-8.358833253114876E-001,-5.745324914160656E-002,1.012183706177887E-001,-5.719080631755098E-002,1.011637203893879E-001,2.802772339872274E-001,-8.261040892394921E-001,2.579506147827537E-001,-8.359514091035379E-001,
4.419767767767768E+008,2.551736349839400E-001,-8.367347230504618E-001,-5.517895277864671E-002,1.023380996152172E-001,-5.490215646974099E-002,1.023111128586224E-001,2.778318740345396E-001,-8.270932927171186E-001,2.552990218928091E-001,-8.368087529741831E-001,
4.424769769769770E+008,2.525137281291182E-001,-8.375472658242975E-001,-5.288689578745296E-002,1.033898243788313E-001,-5.259009472784273E-002,1.033772333749402E-001,2.753489161523655E-001,-8.280198559874353E-001,2.526439653001770E-001,-8.376311819203152E-001,
4.429771771771772E+008,2.498257807858590E-001,-8.382823553825829E-001,-5.055657940140847E-002,1.043871806379001E-001,-5.026118105464091E-002,1.043894647352953E-001,2.728505022138731E-001,-8.289146575908996E-001,2.499522793164637E-001,-8.383714704064148E-001,
4.434773773773774E+008,2.471288498487493E-001,-8.389404144148895E-001,-4.820866496918193E-002,1.053227391709842E-001,-4.789965157845560E-002,1.053416792427339E-001,2.703447246805149E-001,-8.297290707130725E-001,2.472544877040234E-001,-8.390395426920343E-001,
4.439775775775776E+008,2.444321209205880E-001,-8.395373732368705E-001,-4.583789714403862E-002,1.062027541241606E-001,-4.552423100739837E-002,1.062255358786220E-001,2.678224674695682E-001,-8.304768010177452E-001,2.445548611145797E-001,-8.396421992130889E-001,
4.444777777777778E+008,2.417066088642809E-001,-8.400782586562009E-001,-4.346661340874850E-002,1.069837188801640E-001,-4.313422349117973E-002,1.070535847264545E-001,2.652791475278374E-001,-8.311899701467335E-001,2.418232453493714E-001,-8.401838501277242E-001,
4.449779779779780E+008,2.389684426717804E-001,-8.405781161079663E-001,-4.108277642363888E-002,1.077115621951030E-001,-4.072678435491960E-002,1.077911031921855E-001,2.627248481951181E-001,-8.318503026519966E-001,2.390830872798062E-001,-8.406897486332535E-001,
4.454781781781782E+008,2.362515640027477E-001,-8.409911344621400E-001,-3.868593848599201E-002,1.083818377956568E-001,-3.830237875188329E-002,1.084798965883741E-001,2.601676893428648E-001,-8.324292345910370E-001,2.363678617456096E-001,-8.411061538064075E-001,
4.459783783783784E+008,2.335693169448564E-001,-8.413600008431615E-001,-3.628293535302255E-002,1.089670826509362E-001,-3.587260922569208E-002,1.090846706133057E-001,2.576141651684417E-001,-8.329675337376882E-001,2.336806296080976E-001,-8.414785274839454E-001,
4.464785785785786E+008,2.308980881124491E-001,-8.416661068938997E-001,-3.386781148594652E-002,1.095039080065471E-001,-3.345833386665478E-002,1.096153680683668E-001,2.550629639381987E-001,-8.334406084468501E-001,2.310060833788696E-001,-8.417910726830827E-001,
4.469787787787788E+008,2.282089534341173E-001,-8.418927372229147E-001,-3.144689798402033E-002,1.099677092900332E-001,-3.102927790219830E-002,1.100919255549904E-001,2.525072851636095E-001,-8.338658187228529E-001,2.283193042369968E-001,-8.420251671849355E-001,
4.474789789789790E+008,2.255427560612132E-001,-8.420844307234007E-001,-2.902846537706555E-002,1.103616822768486E-001,-2.860553381764707E-002,1.104837906542656E-001,2.499351988203137E-001,-8.342173966863649E-001,2.256454388116026E-001,-8.422226783574796E-001,
4.479791791791792E+008,2.228979493627163E-001,-8.422097709745777E-001,-2.661447924824107E-002,1.106840907890651E-001,-2.618669411652540E-002,1.108190748688842E-001,2.473795156733996E-001,-8.345564741966208E-001,2.229958750309893E-001,-8.423499683253740E-001,
4.484793793793794E+008,2.202354882452163E-001,-8.422787042887998E-001,-2.420726279082638E-002,1.109464740346772E-001,-2.377398965515287E-002,1.110687156824014E-001,2.448033457084827E-001,-8.347942500680744E-001,2.203296026334395E-001,-8.424298786212160E-001,
4.489795795795796E+008,2.176254283542967E-001,-8.422773637440013E-001,-2.179842291516692E-002,1.111516700521262E-001,-2.136581171731681E-002,1.112716864571163E-001,2.422625534283683E-001,-8.349876104336359E-001,2.177167753822158E-001,-8.424324324137289E-001,
4.494797797797798E+008,2.150220344463630E-001,-8.422428578615401E-001,-1.941448929887450E-002,1.112743697902631E-001,-1.897630389632767E-002,1.113922974241138E-001,2.397124852793259E-001,-8.351312251500523E-001,2.151076855945711E-001,-8.424061209576901E-001,
4.499799799799800E+008,2.124303708210330E-001,-8.421370484049389E-001,-1.703565452536079E-002,1.113610389402430E-001,-1.659690174400280E-002,1.114627041238377E-001,2.371819679572601E-001,-8.351940451376897E-001,2.125091150034739E-001,-8.423019764266480E-001,
4.504801801801802E+008,2.098787957458483E-001,-8.419768667339826E-001,-1.465584307841300E-002,1.113859077402699E-001,-1.423116673191654E-002,1.114695672963046E-001,2.346720660172995E-001,-8.352145992619615E-001,2.099543955057883E-001,-8.421447519248110E-001,
4.509803803803804E+008,2.073484479970580E-001,-8.417469080733454E-001,-1.230107088638143E-002,1.113479122003814E-001,-1.187553046285937E-002,1.114151772666180E-001,2.321668787227296E-001,-8.351941378605939E-001,2.074219430393486E-001,-8.419152897309095E-001,
4.514805805805806E+008,2.048437963282235E-001,-8.414891217980604E-001,-9.969669110720428E-003,1.112339459343339E-001,-9.558123549734014E-003,1.112964512105231E-001,2.296683091584972E-001,-8.351117748125468E-001,2.049124590415697E-001,-8.416616399147846E-001,
4.519807807807808E+008,2.023555368431414E-001,-8.411921567978352E-001,-7.653449613166383E-003,1.110700035025610E-001,-7.258916514145264E-003,1.111076399749778E-001,2.271974020899214E-001,-8.349913803307584E-001,2.024202941142108E-001,-8.413744985896331E-001,
4.524809809809810E+008,1.998958673439846E-001,-8.408357269155944E-001,-5.359161627153893E-003,1.108696451155085E-001,-4.985073585820153E-003,1.108665485302728E-001,2.247469467300267E-001,-8.348053118689029E-001,1.999510363081499E-001,-8.410186777373188E-001,
4.529811811811812E+008,1.974801322390573E-001,-8.404306108469826E-001,-3.083255589184274E-003,1.105929433960391E-001,-2.730275055063446E-003,1.105759218738453E-001,2.223088638356238E-001,-8.345917092799875E-001,1.975308813089883E-001,-8.406178937520649E-001,
4.534813813813814E+008,1.950939142571208E-001,-8.399650770445737E-001,-8.325800248785652E-004,1.102629895551656E-001,-5.046552481613990E-004,1.102329836928487E-001,2.199002349127666E-001,-8.343327696059796E-001,1.951387589423576E-001,-8.401529736670490E-001,
